2021-12-21 18:32:04,013 - [background-preinit] INFO       | org.hibernate.validator.internal.util.Version                | HV000001: Hibernate Validator 6.1.6.Final (Version.java:21)
2021-12-21 18:32:10,089 - [main] INFO       | com.mediscreen.historymicroservice.controller.PatientHistoryController |  ---> Launch deletePatientHistory() with id = 1 (PatientHistoryController.java:94)
2021-12-21 18:32:10,090 - [main] INFO       | com.mediscreen.historymicroservice.controller.PatientHistoryController |   --> ** patientHistory Deleted ** id: 1 (PatientHistoryController.java:96)
2021-12-21 18:32:10,111 - [main] INFO       | com.mediscreen.historymicroservice.controller.PatientHistoryController |  ---> Launch getAllPatientHistories() (PatientHistoryController.java:40)
2021-12-21 18:32:10,120 - [main] INFO       | com.mediscreen.historymicroservice.controller.PatientHistoryController |  ---> Launch putPatientHistory() (PatientHistoryController.java:81)
2021-12-21 18:32:10,248 - [main] INFO       | com.mediscreen.historymicroservice.service.PatientHistoryServiceImp |  ---> Launch updatePatientHistory with id = MongoId-NoExist (PatientHistoryServiceImp.java:92)
2021-12-21 18:32:10,249 - [main] ERROR      | com.mediscreen.historymicroservice.exception.DataNotFoundException |   **--> PatientHistory with id = MongoId-NoExist is unknown  (DataNotFoundException.java:15)
2021-12-21 18:32:10,253 - [main] INFO       | com.mediscreen.historymicroservice.service.PatientHistoryServiceImp |  ---> Launch addPatientHistory (PatientHistoryServiceImp.java:78)
2021-12-21 18:32:10,256 - [main] INFO       | com.mediscreen.historymicroservice.service.PatientHistoryServiceImp |  ---> Launch updatePatientHistory with id = MongoId1 (PatientHistoryServiceImp.java:92)
2021-12-21 18:32:10,257 - [main] INFO       | com.mediscreen.historymicroservice.service.PatientHistoryServiceImp |  ---> PatientHistory with id = MongoId1 update success ! (PatientHistoryServiceImp.java:97)
2021-12-21 18:32:10,260 - [main] INFO       | com.mediscreen.historymicroservice.service.PatientHistoryServiceImp |  ---> Launch findById with id = IdNotExist (PatientHistoryServiceImp.java:51)
2021-12-21 18:32:10,260 - [main] ERROR      | com.mediscreen.historymicroservice.exception.DataNotFoundException |   **--> PatientHistory with this id is unknown (DataNotFoundException.java:15)
2021-12-21 18:32:10,263 - [main] INFO       | com.mediscreen.historymicroservice.service.PatientHistoryServiceImp |  ---> Launch findAllByPatientId with id = 0 (PatientHistoryServiceImp.java:65)
2021-12-21 18:32:10,265 - [main] INFO       | com.mediscreen.historymicroservice.service.PatientHistoryServiceImp |  ---> Launch findAll (PatientHistoryServiceImp.java:38)
2021-12-21 18:32:10,267 - [main] INFO       | com.mediscreen.historymicroservice.service.PatientHistoryServiceImp |  ---> Launch findById with id = MongoId1 (PatientHistoryServiceImp.java:51)
2021-12-21 18:32:10,269 - [main] INFO       | com.mediscreen.historymicroservice.service.PatientHistoryServiceImp |  ---> Launch findAllByPatientId with id = 2 (PatientHistoryServiceImp.java:65)
2021-12-21 18:32:10,272 - [main] INFO       | com.mediscreen.historymicroservice.service.PatientHistoryServiceImp |  ---> Launch findById with id = null (PatientHistoryServiceImp.java:51)
2021-12-21 18:32:10,272 - [main] ERROR      | com.mediscreen.historymicroservice.exception.DataNotFoundException |   **--> PatientHistory with this id is unknown (DataNotFoundException.java:15)
2021-12-21 18:32:10,274 - [main] INFO       | com.mediscreen.historymicroservice.service.PatientHistoryServiceImp |  ---> Launch deletePatientHistory with id = MongoId1 (PatientHistoryServiceImp.java:108)
2021-12-21 18:32:10,274 - [main] INFO       | com.mediscreen.historymicroservice.service.PatientHistoryServiceImp |  ---> PatientHistory note id:-MongoId1- deleted ! (PatientHistoryServiceImp.java:110)
2021-12-21 18:33:41,266 - [background-preinit] INFO       | org.hibernate.validator.internal.util.Version                | HV000001: Hibernate Validator 6.1.6.Final (Version.java:21)
2021-12-21 18:33:43,309 - [main] ERROR      | com.mediscreen.historymicroservice.exception.DataNotFoundException |   **--> message not found (DataNotFoundException.java:15)
2021-12-21 18:33:43,361 - [main] INFO       | com.mediscreen.historymicroservice.controller.PatientHistoryController |  ---> Launch getAllPatientHistories() (PatientHistoryController.java:40)
2021-12-21 18:33:43,500 - [main] INFO       | com.mediscreen.historymicroservice.controller.PatientHistoryController |  ---> Launch addPatientHistory() (PatientHistoryController.java:67)
2021-12-21 18:33:43,515 - [main] INFO       | com.mediscreen.historymicroservice.controller.PatientHistoryController |  ---> Launch getAllPatientHistories() (PatientHistoryController.java:33)
2021-12-21 18:33:43,526 - [main] INFO       | com.mediscreen.historymicroservice.controller.PatientHistoryController |  ---> Launch deletePatientHistory() with id = 1 (PatientHistoryController.java:94)
2021-12-21 18:33:43,526 - [main] INFO       | com.mediscreen.historymicroservice.controller.PatientHistoryController |   --> ** patientHistory Deleted ** id: 1 (PatientHistoryController.java:96)
2021-12-21 18:33:43,542 - [main] INFO       | com.mediscreen.historymicroservice.controller.PatientHistoryController |  ---> Launch getAllPatientHistories() (PatientHistoryController.java:40)
2021-12-21 18:33:43,549 - [main] INFO       | com.mediscreen.historymicroservice.controller.PatientHistoryController |  ---> Launch putPatientHistory() (PatientHistoryController.java:81)
2021-12-21 18:33:43,652 - [main] INFO       | com.mediscreen.historymicroservice.service.PatientHistoryServiceImp |  ---> Launch updatePatientHistory with id = MongoId-NoExist (PatientHistoryServiceImp.java:92)
2021-12-21 18:33:43,653 - [main] ERROR      | com.mediscreen.historymicroservice.exception.DataNotFoundException |   **--> PatientHistory with id = MongoId-NoExist is unknown  (DataNotFoundException.java:15)
2021-12-21 18:33:43,659 - [main] INFO       | com.mediscreen.historymicroservice.service.PatientHistoryServiceImp |  ---> Launch addPatientHistory (PatientHistoryServiceImp.java:78)
2021-12-21 18:33:43,715 - [main] INFO       | com.mediscreen.historymicroservice.service.PatientHistoryServiceImp |  ---> Launch updatePatientHistory with id = MongoId1 (PatientHistoryServiceImp.java:92)
2021-12-21 18:33:43,716 - [main] INFO       | com.mediscreen.historymicroservice.service.PatientHistoryServiceImp |  ---> PatientHistory with id = MongoId1 update success ! (PatientHistoryServiceImp.java:97)
2021-12-21 18:33:43,718 - [main] INFO       | com.mediscreen.historymicroservice.service.PatientHistoryServiceImp |  ---> Launch findById with id = IdNotExist (PatientHistoryServiceImp.java:51)
2021-12-21 18:33:43,719 - [main] ERROR      | com.mediscreen.historymicroservice.exception.DataNotFoundException |   **--> PatientHistory with this id is unknown (DataNotFoundException.java:15)
2021-12-21 18:33:43,721 - [main] INFO       | com.mediscreen.historymicroservice.service.PatientHistoryServiceImp |  ---> Launch findAllByPatientId with id = 0 (PatientHistoryServiceImp.java:65)
2021-12-21 18:33:43,725 - [main] INFO       | com.mediscreen.historymicroservice.service.PatientHistoryServiceImp |  ---> Launch findAll (PatientHistoryServiceImp.java:38)
2021-12-21 18:33:43,728 - [main] INFO       | com.mediscreen.historymicroservice.service.PatientHistoryServiceImp |  ---> Launch findById with id = MongoId1 (PatientHistoryServiceImp.java:51)
2021-12-21 18:33:43,731 - [main] INFO       | com.mediscreen.historymicroservice.service.PatientHistoryServiceImp |  ---> Launch findAllByPatientId with id = 2 (PatientHistoryServiceImp.java:65)
2021-12-21 18:33:43,733 - [main] INFO       | com.mediscreen.historymicroservice.service.PatientHistoryServiceImp |  ---> Launch findById with id = null (PatientHistoryServiceImp.java:51)
2021-12-21 18:33:43,734 - [main] ERROR      | com.mediscreen.historymicroservice.exception.DataNotFoundException |   **--> PatientHistory with this id is unknown (DataNotFoundException.java:15)
2021-12-21 18:33:43,736 - [main] INFO       | com.mediscreen.historymicroservice.service.PatientHistoryServiceImp |  ---> Launch deletePatientHistory with id = MongoId1 (PatientHistoryServiceImp.java:108)
2021-12-21 18:33:43,736 - [main] INFO       | com.mediscreen.historymicroservice.service.PatientHistoryServiceImp |  ---> PatientHistory note id:-MongoId1- deleted ! (PatientHistoryServiceImp.java:110)
2021-12-21 18:33:45,372 - [main] INFO       | com.mediscreen.historymicroservice.service.PatientHistoryServiceImp |  ---> Launch findAll (PatientHistoryServiceImp.java:38)
2021-12-21 18:33:45,457 - [main] INFO       | com.mediscreen.historymicroservice.service.PatientHistoryServiceImp |  ---> Launch addPatientHistory (PatientHistoryServiceImp.java:78)
2021-12-21 18:33:45,484 - [main] INFO       | com.mediscreen.historymicroservice.service.PatientHistoryServiceImp |  ---> Launch findAll (PatientHistoryServiceImp.java:38)
2021-12-21 18:33:45,492 - [main] INFO       | com.mediscreen.historymicroservice.service.PatientHistoryServiceImp |  ---> Launch findById with id = 61c20ff907e23f0b141115e2 (PatientHistoryServiceImp.java:51)
2021-12-21 18:33:45,499 - [main] INFO       | com.mediscreen.historymicroservice.service.PatientHistoryServiceImp |  ---> Launch findAllByPatientId with id = 1 (PatientHistoryServiceImp.java:65)
2021-12-21 18:33:45,512 - [main] INFO       | com.mediscreen.historymicroservice.service.PatientHistoryServiceImp |  ---> Launch updatePatientHistory with id = 61c20ff907e23f0b141115e2 (PatientHistoryServiceImp.java:92)
2021-12-21 18:33:45,519 - [main] INFO       | com.mediscreen.historymicroservice.service.PatientHistoryServiceImp |  ---> PatientHistory with id = 61c20ff907e23f0b141115e2 update success ! (PatientHistoryServiceImp.java:97)
2021-12-21 18:33:45,519 - [main] INFO       | com.mediscreen.historymicroservice.service.PatientHistoryServiceImp |  ---> Launch deletePatientHistory with id = 61c20ff907e23f0b141115e2 (PatientHistoryServiceImp.java:108)
2021-12-21 18:33:45,524 - [main] INFO       | com.mediscreen.historymicroservice.service.PatientHistoryServiceImp |  ---> PatientHistory note id:-61c20ff907e23f0b141115e2- deleted ! (PatientHistoryServiceImp.java:110)
2021-12-21 18:33:45,525 - [main] INFO       | com.mediscreen.historymicroservice.service.PatientHistoryServiceImp |  ---> Launch findAll (PatientHistoryServiceImp.java:38)
2021-12-21 18:33:45,531 - [main] INFO       | com.mediscreen.historymicroservice.service.PatientHistoryServiceImp |  ---> Launch findById with id = 61c20ff907e23f0b141115e2 (PatientHistoryServiceImp.java:51)
2021-12-21 18:33:45,533 - [main] ERROR      | com.mediscreen.historymicroservice.exception.DataNotFoundException |   **--> PatientHistory with this id is unknown (DataNotFoundException.java:15)
2021-12-21 18:38:17,038 - [background-preinit] INFO       | org.hibernate.validator.internal.util.Version                | HV000001: Hibernate Validator 6.1.6.Final (Version.java:21)
2021-12-21 18:38:19,062 - [main] ERROR      | com.mediscreen.historymicroservice.exception.DataNotFoundException |   **--> message not found (DataNotFoundException.java:15)
2021-12-21 18:38:19,120 - [main] INFO       | com.mediscreen.historymicroservice.controller.PatientHistoryController |  ---> Launch getAllPatientHistories() (PatientHistoryController.java:40)
2021-12-21 18:38:31,573 - [background-preinit] INFO       | org.hibernate.validator.internal.util.Version                | HV000001: Hibernate Validator 6.1.6.Final (Version.java:21)
2021-12-21 18:38:35,447 - [main] INFO       | com.mediscreen.historymicroservice.service.PatientHistoryServiceImp |  ---> Launch findAll (PatientHistoryServiceImp.java:38)
2021-12-21 18:38:35,586 - [main] INFO       | com.mediscreen.historymicroservice.service.PatientHistoryServiceImp |  ---> Launch addPatientHistory (PatientHistoryServiceImp.java:78)
2021-12-21 18:38:35,625 - [main] INFO       | com.mediscreen.historymicroservice.service.PatientHistoryServiceImp |  ---> Launch findAll (PatientHistoryServiceImp.java:38)
2021-12-21 18:38:35,639 - [main] INFO       | com.mediscreen.historymicroservice.service.PatientHistoryServiceImp |  ---> Launch findById with id = 61c2111bd62069352063b10b (PatientHistoryServiceImp.java:51)
2021-12-21 18:38:35,649 - [main] INFO       | com.mediscreen.historymicroservice.service.PatientHistoryServiceImp |  ---> Launch findAllByPatientId with id = 1 (PatientHistoryServiceImp.java:65)
2021-12-21 18:38:35,670 - [main] INFO       | com.mediscreen.historymicroservice.service.PatientHistoryServiceImp |  ---> Launch updatePatientHistory with id = 61c2111bd62069352063b10b (PatientHistoryServiceImp.java:92)
2021-12-21 18:38:35,681 - [main] INFO       | com.mediscreen.historymicroservice.service.PatientHistoryServiceImp |  ---> PatientHistory with id = 61c2111bd62069352063b10b update success ! (PatientHistoryServiceImp.java:97)
2021-12-21 18:38:35,681 - [main] INFO       | com.mediscreen.historymicroservice.service.PatientHistoryServiceImp |  ---> Launch deletePatientHistory with id = 61c2111bd62069352063b10b (PatientHistoryServiceImp.java:108)
2021-12-21 18:38:35,690 - [main] INFO       | com.mediscreen.historymicroservice.service.PatientHistoryServiceImp |  ---> PatientHistory note id:-61c2111bd62069352063b10b- deleted ! (PatientHistoryServiceImp.java:110)
2021-12-21 18:38:35,690 - [main] INFO       | com.mediscreen.historymicroservice.service.PatientHistoryServiceImp |  ---> Launch findAll (PatientHistoryServiceImp.java:38)
2021-12-21 18:38:35,701 - [main] INFO       | com.mediscreen.historymicroservice.service.PatientHistoryServiceImp |  ---> Launch findById with id = 61c2111bd62069352063b10b (PatientHistoryServiceImp.java:51)
2021-12-21 18:38:35,704 - [main] ERROR      | com.mediscreen.historymicroservice.exception.DataNotFoundException |   **--> PatientHistory with this id is unknown (DataNotFoundException.java:15)
2021-12-21 18:38:36,878 - [main] ERROR      | com.mediscreen.historymicroservice.exception.DataNotFoundException |   **--> message not found (DataNotFoundException.java:15)
2021-12-21 18:38:36,932 - [main] INFO       | com.mediscreen.historymicroservice.controller.PatientHistoryController |  ---> Launch getAllPatientHistories() (PatientHistoryController.java:40)
2021-12-21 18:38:37,111 - [main] INFO       | com.mediscreen.historymicroservice.controller.PatientHistoryController |  ---> Launch addPatientHistory() (PatientHistoryController.java:67)
2021-12-21 18:38:37,127 - [main] INFO       | com.mediscreen.historymicroservice.controller.PatientHistoryController |  ---> Launch getAllPatientHistories() (PatientHistoryController.java:33)
2021-12-21 18:38:37,137 - [main] INFO       | com.mediscreen.historymicroservice.controller.PatientHistoryController |  ---> Launch deletePatientHistory() with id = 1 (PatientHistoryController.java:94)
2021-12-21 18:38:37,138 - [main] INFO       | com.mediscreen.historymicroservice.controller.PatientHistoryController |   --> ** patientHistory Deleted ** id: 1 (PatientHistoryController.java:96)
2021-12-21 18:38:37,154 - [main] INFO       | com.mediscreen.historymicroservice.controller.PatientHistoryController |  ---> Launch getAllPatientHistories() (PatientHistoryController.java:40)
2021-12-21 18:38:37,162 - [main] INFO       | com.mediscreen.historymicroservice.controller.PatientHistoryController |  ---> Launch putPatientHistory() (PatientHistoryController.java:81)
2021-12-21 18:38:37,277 - [main] INFO       | com.mediscreen.historymicroservice.service.PatientHistoryServiceImp |  ---> Launch updatePatientHistory with id = MongoId-NoExist (PatientHistoryServiceImp.java:92)
2021-12-21 18:38:37,278 - [main] ERROR      | com.mediscreen.historymicroservice.exception.DataNotFoundException |   **--> PatientHistory with id = MongoId-NoExist is unknown  (DataNotFoundException.java:15)
2021-12-21 18:38:37,283 - [main] INFO       | com.mediscreen.historymicroservice.service.PatientHistoryServiceImp |  ---> Launch addPatientHistory (PatientHistoryServiceImp.java:78)
2021-12-21 18:38:37,285 - [main] INFO       | com.mediscreen.historymicroservice.service.PatientHistoryServiceImp |  ---> Launch updatePatientHistory with id = MongoId1 (PatientHistoryServiceImp.java:92)
2021-12-21 18:38:37,286 - [main] INFO       | com.mediscreen.historymicroservice.service.PatientHistoryServiceImp |  ---> PatientHistory with id = MongoId1 update success ! (PatientHistoryServiceImp.java:97)
2021-12-21 18:38:37,288 - [main] INFO       | com.mediscreen.historymicroservice.service.PatientHistoryServiceImp |  ---> Launch findById with id = IdNotExist (PatientHistoryServiceImp.java:51)
2021-12-21 18:38:37,289 - [main] ERROR      | com.mediscreen.historymicroservice.exception.DataNotFoundException |   **--> PatientHistory with this id is unknown (DataNotFoundException.java:15)
2021-12-21 18:38:37,291 - [main] INFO       | com.mediscreen.historymicroservice.service.PatientHistoryServiceImp |  ---> Launch findAllByPatientId with id = 0 (PatientHistoryServiceImp.java:65)
2021-12-21 18:38:37,292 - [main] INFO       | com.mediscreen.historymicroservice.service.PatientHistoryServiceImp |  ---> Launch findAll (PatientHistoryServiceImp.java:38)
2021-12-21 18:38:37,295 - [main] INFO       | com.mediscreen.historymicroservice.service.PatientHistoryServiceImp |  ---> Launch findById with id = MongoId1 (PatientHistoryServiceImp.java:51)
2021-12-21 18:38:37,297 - [main] INFO       | com.mediscreen.historymicroservice.service.PatientHistoryServiceImp |  ---> Launch findAllByPatientId with id = 2 (PatientHistoryServiceImp.java:65)
2021-12-21 18:38:37,299 - [main] INFO       | com.mediscreen.historymicroservice.service.PatientHistoryServiceImp |  ---> Launch findById with id = null (PatientHistoryServiceImp.java:51)
2021-12-21 18:38:37,300 - [main] ERROR      | com.mediscreen.historymicroservice.exception.DataNotFoundException |   **--> PatientHistory with this id is unknown (DataNotFoundException.java:15)
2021-12-21 18:38:37,301 - [main] INFO       | com.mediscreen.historymicroservice.service.PatientHistoryServiceImp |  ---> Launch deletePatientHistory with id = MongoId1 (PatientHistoryServiceImp.java:108)
2021-12-21 18:38:37,302 - [main] INFO       | com.mediscreen.historymicroservice.service.PatientHistoryServiceImp |  ---> PatientHistory note id:-MongoId1- deleted ! (PatientHistoryServiceImp.java:110)
2021-12-21 18:45:38,670 - [background-preinit] INFO       | org.hibernate.validator.internal.util.Version                | HV000001: Hibernate Validator 6.1.6.Final (Version.java:21)
2021-12-21 18:46:37,745 - [background-preinit] INFO       | org.hibernate.validator.internal.util.Version                | HV000001: Hibernate Validator 6.1.6.Final (Version.java:21)
2021-12-21 18:46:40,020 - [main] INFO       | com.mediscreen.historymicroservice.controller.PatientHistoryController |  ---> Launch getPatientHistoryBypatientId() - id = 1 (PatientHistoryController.java:53)
2021-12-21 18:46:50,720 - [background-preinit] INFO       | org.hibernate.validator.internal.util.Version                | HV000001: Hibernate Validator 6.1.6.Final (Version.java:21)
2021-12-21 18:46:54,628 - [main] INFO       | com.mediscreen.historymicroservice.service.PatientHistoryServiceImp |  ---> Launch findAll (PatientHistoryServiceImp.java:38)
2021-12-21 18:46:54,744 - [main] INFO       | com.mediscreen.historymicroservice.service.PatientHistoryServiceImp |  ---> Launch addPatientHistory (PatientHistoryServiceImp.java:78)
2021-12-21 18:46:54,776 - [main] INFO       | com.mediscreen.historymicroservice.service.PatientHistoryServiceImp |  ---> Launch findAll (PatientHistoryServiceImp.java:38)
2021-12-21 18:46:54,787 - [main] INFO       | com.mediscreen.historymicroservice.service.PatientHistoryServiceImp |  ---> Launch findById with id = 61c2130ede22d548fddbfb65 (PatientHistoryServiceImp.java:51)
2021-12-21 18:46:54,797 - [main] INFO       | com.mediscreen.historymicroservice.service.PatientHistoryServiceImp |  ---> Launch findAllByPatientId with id = 1 (PatientHistoryServiceImp.java:65)
2021-12-21 18:46:54,813 - [main] INFO       | com.mediscreen.historymicroservice.service.PatientHistoryServiceImp |  ---> Launch updatePatientHistory with id = 61c2130ede22d548fddbfb65 (PatientHistoryServiceImp.java:92)
2021-12-21 18:46:54,822 - [main] INFO       | com.mediscreen.historymicroservice.service.PatientHistoryServiceImp |  ---> PatientHistory with id = 61c2130ede22d548fddbfb65 update success ! (PatientHistoryServiceImp.java:97)
2021-12-21 18:46:54,823 - [main] INFO       | com.mediscreen.historymicroservice.service.PatientHistoryServiceImp |  ---> Launch deletePatientHistory with id = 61c2130ede22d548fddbfb65 (PatientHistoryServiceImp.java:108)
2021-12-21 18:46:54,830 - [main] INFO       | com.mediscreen.historymicroservice.service.PatientHistoryServiceImp |  ---> PatientHistory note id:-61c2130ede22d548fddbfb65- deleted ! (PatientHistoryServiceImp.java:110)
2021-12-21 18:46:54,830 - [main] INFO       | com.mediscreen.historymicroservice.service.PatientHistoryServiceImp |  ---> Launch findAll (PatientHistoryServiceImp.java:38)
2021-12-21 18:46:54,840 - [main] INFO       | com.mediscreen.historymicroservice.service.PatientHistoryServiceImp |  ---> Launch findById with id = 61c2130ede22d548fddbfb65 (PatientHistoryServiceImp.java:51)
2021-12-21 18:46:54,843 - [main] ERROR      | com.mediscreen.historymicroservice.exception.DataNotFoundException |   **--> PatientHistory with this id is unknown (DataNotFoundException.java:15)
2021-12-21 18:46:56,038 - [main] ERROR      | com.mediscreen.historymicroservice.exception.DataNotFoundException |   **--> message not found (DataNotFoundException.java:15)
2021-12-21 18:46:56,086 - [main] INFO       | com.mediscreen.historymicroservice.controller.PatientHistoryController |  ---> Launch getAllPatientHistories() (PatientHistoryController.java:40)
2021-12-21 18:46:56,244 - [main] INFO       | com.mediscreen.historymicroservice.controller.PatientHistoryController |  ---> Launch addPatientHistory() (PatientHistoryController.java:67)
2021-12-21 18:46:56,261 - [main] INFO       | com.mediscreen.historymicroservice.controller.PatientHistoryController |  ---> Launch getAllPatientHistories() (PatientHistoryController.java:40)
2021-12-21 18:46:56,268 - [main] INFO       | com.mediscreen.historymicroservice.controller.PatientHistoryController |  ---> Launch getAllPatientHistories() (PatientHistoryController.java:33)
2021-12-21 18:46:56,278 - [main] INFO       | com.mediscreen.historymicroservice.controller.PatientHistoryController |  ---> Launch deletePatientHistory() with id = 1 (PatientHistoryController.java:94)
2021-12-21 18:46:56,279 - [main] INFO       | com.mediscreen.historymicroservice.controller.PatientHistoryController |   --> ** patientHistory Deleted ** id: 1 (PatientHistoryController.java:96)
2021-12-21 18:46:56,296 - [main] INFO       | com.mediscreen.historymicroservice.controller.PatientHistoryController |  ---> Launch getPatientHistoryBypatientId() - id = 1 (PatientHistoryController.java:53)
2021-12-21 18:46:56,304 - [main] INFO       | com.mediscreen.historymicroservice.controller.PatientHistoryController |  ---> Launch putPatientHistory() (PatientHistoryController.java:81)
2021-12-21 18:46:56,419 - [main] INFO       | com.mediscreen.historymicroservice.service.PatientHistoryServiceImp |  ---> Launch updatePatientHistory with id = MongoId-NoExist (PatientHistoryServiceImp.java:92)
2021-12-21 18:46:56,420 - [main] ERROR      | com.mediscreen.historymicroservice.exception.DataNotFoundException |   **--> PatientHistory with id = MongoId-NoExist is unknown  (DataNotFoundException.java:15)
2021-12-21 18:46:56,424 - [main] INFO       | com.mediscreen.historymicroservice.service.PatientHistoryServiceImp |  ---> Launch addPatientHistory (PatientHistoryServiceImp.java:78)
2021-12-21 18:46:56,426 - [main] INFO       | com.mediscreen.historymicroservice.service.PatientHistoryServiceImp |  ---> Launch updatePatientHistory with id = MongoId1 (PatientHistoryServiceImp.java:92)
2021-12-21 18:46:56,427 - [main] INFO       | com.mediscreen.historymicroservice.service.PatientHistoryServiceImp |  ---> PatientHistory with id = MongoId1 update success ! (PatientHistoryServiceImp.java:97)
2021-12-21 18:46:56,429 - [main] INFO       | com.mediscreen.historymicroservice.service.PatientHistoryServiceImp |  ---> Launch findById with id = IdNotExist (PatientHistoryServiceImp.java:51)
2021-12-21 18:46:56,429 - [main] ERROR      | com.mediscreen.historymicroservice.exception.DataNotFoundException |   **--> PatientHistory with this id is unknown (DataNotFoundException.java:15)
2021-12-21 18:46:56,432 - [main] INFO       | com.mediscreen.historymicroservice.service.PatientHistoryServiceImp |  ---> Launch findAllByPatientId with id = 0 (PatientHistoryServiceImp.java:65)
2021-12-21 18:46:56,434 - [main] INFO       | com.mediscreen.historymicroservice.service.PatientHistoryServiceImp |  ---> Launch findAll (PatientHistoryServiceImp.java:38)
2021-12-21 18:46:56,436 - [main] INFO       | com.mediscreen.historymicroservice.service.PatientHistoryServiceImp |  ---> Launch findById with id = MongoId1 (PatientHistoryServiceImp.java:51)
2021-12-21 18:46:56,438 - [main] INFO       | com.mediscreen.historymicroservice.service.PatientHistoryServiceImp |  ---> Launch findAllByPatientId with id = 2 (PatientHistoryServiceImp.java:65)
2021-12-21 18:46:56,441 - [main] INFO       | com.mediscreen.historymicroservice.service.PatientHistoryServiceImp |  ---> Launch findById with id = null (PatientHistoryServiceImp.java:51)
2021-12-21 18:46:56,441 - [main] ERROR      | com.mediscreen.historymicroservice.exception.DataNotFoundException |   **--> PatientHistory with this id is unknown (DataNotFoundException.java:15)
2021-12-21 18:46:56,443 - [main] INFO       | com.mediscreen.historymicroservice.service.PatientHistoryServiceImp |  ---> Launch deletePatientHistory with id = MongoId1 (PatientHistoryServiceImp.java:108)
2021-12-21 18:46:56,443 - [main] INFO       | com.mediscreen.historymicroservice.service.PatientHistoryServiceImp |  ---> PatientHistory note id:-MongoId1- deleted ! (PatientHistoryServiceImp.java:110)
